sample_id,subject_id,split,label,attack_type,session,illumination,device,blink_count,eye_open_ratio,mouth_open_ratio,smile_ratio,head_yaw,head_pitch,head_roll,face_movement,face_stability,ear_std,mar_mean,mar_std,nose_movement,head_yaw_mean,head_pitch_mean,head_roll_mean,frame_count,valid_frame_count,face_detect_rate
S004_sess2_t1_il1_dev1,S004,valid,0,live,2.0,1.0,1,2,0.22440476409495155,0.0047638169130335885,0.01159163186815754,0.04230988907488009,0.06034113605346656,0.5733551048966076,0.8766073192633519,0.03888912928818953,0.026067440953719573,0.0047638169130335885,0.0013489672093287247,0.8132480552988821,0.06345631208760939,-0.009546893729800526,-0.26947822726050913,17,17,1.0
S004_sess2_t1_il1_dev2,S004,valid,0,live,2.0,1.0,2,1,0.20956707831589513,0.0030138657784630706,0.007540466286118899,0.05006771300604431,0.0848583202881666,0.3354013394498331,0.9993790861113925,0.047293970856270066,0.012824632235524908,0.0030138657784630706,0.0014049014781641856,1.145483357289011,0.07455653389954764,-0.08385432332066578,0.11853841188170104,17,17,1.0
S004_sess2_t1_il2_dev1,S004,valid,0,live,2.0,2.0,1,1,0.24798768719613182,0.005794927072737455,0.02278466342302381,0.4539439234690595,0.12149761095993995,0.7235339400259527,1.3257318719683984,0.05761385519112969,0.05599478407281871,0.005794927072737455,0.005557871306968705,2.0102516191197313,0.0008816187242826952,-0.13536110889579323,-0.31911226159166234,22,22,1.0
S004_sess2_t1_il2_dev2,S004,valid,0,live,2.0,2.0,2,6,0.226663008968095,0.003993202215804551,0.033859868386630694,0.48965446680995656,0.20885538044969695,0.8429115389214717,1.3383448865876515,0.05343174980109674,0.0466956746927755,0.003993202215804551,0.002547325023156782,2.1262553059093796,-0.0038773703726240555,-0.14415567606846724,0.1773077116450626,25,25,1.0
S005_sess1_t1_il1_dev1,S005,train,0,live,1.0,1.0,1,0,0.2822064196151851,0.05498864907598331,0.011299432445897597,0.04296160286620744,0.047203839084225985,0.33622998699150725,0.23935158511725557,0.03339115043664859,0.02108273266042563,0.05498864907598331,0.06661597217908588,0.30539894822834535,-0.0058508800914769035,0.25190112130790104,-0.1616684061321121,7,7,1.0
S005_sess1_t1_il1_dev2,S005,train,0,live,1.0,1.0,2,1,0.28634800440022007,0.03994100113568275,0.00814779420147076,0.03931108362131529,0.07820322051156761,0.49962778806336056,0.5188277200497142,0.037629191982607585,0.04725520386611515,0.03994100113568275,0.047856958992429977,0.567465581666447,0.01246201973172745,0.21473529616158454,-0.00537680381907224,10,10,1.0
S005_sess1_t1_il2_dev1,S005,train,0,live,1.0,2.0,1,1,0.2628159504545868,0.1272397767152975,0.054558848542803205,0.414460895420582,0.3054123715499418,0.2990467533812255,0.5587769894671388,0.04503085261157364,0.05573038084200474,0.1272397767152975,0.06065372981262501,0.8931646015179725,-0.012923140242337818,0.16329533719547937,-0.32055276098106905,9,9,1.0
S005_sess1_t1_il2_dev2,S005,train,0,live,1.0,2.0,2,1,0.3211898861109257,0.1563996742445772,0.06246822663226435,0.8663843991143183,0.24900487850270508,1.120910884257723,0.8607250621538113,0.05555183298167646,0.15262528462259006,0.1563996742445772,0.07274266487597966,1.5502150323991253,0.19490693897589403,0.24481472975993188,0.2658011032045114,11,11,1.0
S005_sess2_t1_il1_dev1,S005,train,0,live,2.0,1.0,1,0,0.2741751306760178,0.0484561093301944,0.01013980555641136,0.131054428944453,0.06356992028900767,0.3937713393341951,0.7302813199128597,0.038788445652185276,0.03238595714449688,0.0484561093301944,0.04461452797266118,0.9516545782917691,0.08516779828257415,0.23100703213230808,0.09667995586534128,14,14,1.0
S005_sess2_t1_il1_dev2,S005,train,0,live,2.0,1.0,2,0,0.30649467322328844,0.04343993921801944,0.0094695625148967,0.03942744517247947,0.07827789556856153,0.3661005619456893,0.7534786174509337,0.03810808533084869,0.04083126339096678,0.04343993921801944,0.04014208770437165,0.6974818703686585,0.0399024800011959,0.13455494533334236,-0.10469831482619811,15,15,1.0
S005_sess2_t1_il2_dev1,S005,train,0,live,2.0,2.0,1,1,0.273766390672598,0.14994534111529942,0.05640922355957283,0.39738486548565116,0.3336002600771104,0.4446251291207243,1.6077607852045643,0.06447745398965317,0.0542162939109938,0.14994534111529942,0.06427119872770745,2.089331792247995,-0.005191390985473165,0.06969127018978599,-0.024049658868201842,21,21,1.0
S005_sess2_t1_il2_dev2,S005,train,0,live,2.0,2.0,2,3,0.3134024792608817,0.1710151834871623,0.06901710970844728,0.691146437141888,0.3611000957031847,0.6953816462392141,1.5111769438121152,0.06886286380227992,0.13723242510479533,0.1710151834871623,0.07359833324641463,2.2406887484454368,0.25131164057402466,0.12508004070525167,-0.08590411925587065,22,21,0.9545
S008_sess1_t1_il1_dev1,S008,train,0,live,1.0,1.0,1,0,0.24369572246960478,0.012614125946530781,0.02072862750022579,0.029843885308833612,0.23365124242238428,0.3929289482270174,0.5780258357008107,0.04595436097657672,0.03493025082006944,0.012614125946530781,0.011347680966587335,0.6625985256360184,0.02366674309452983,-0.1251033168903896,0.023762000515825575,11,11,1.0
S008_sess1_t1_il1_dev2,S008,train,0,live,1.0,1.0,2,0,0.2638973981389273,0.005147946691672869,0.01328573572573143,0.08897148281068616,0.2354470172562342,0.38202490349517665,0.40360463637835015,0.04551064219455069,0.03412551672291775,0.005147946691672869,0.0032334054108677235,0.7257164061105342,-0.015311456197824206,0.01946885918009308,-0.14257724364861543,9,9,1.0
S008_sess1_t1_il2_dev1,S008,train,0,live,1.0,2.0,1,0,0.24951152878313934,0.017734710592528572,0.03481249286850792,0.549644345020325,0.14941701134488655,2.1783714539315673,0.6042363531890164,0.045228548767717876,0.028889169561632858,0.017734710592528572,0.03872863594630075,1.4644852603262757,-0.09347997330261391,-0.08052738284687029,-0.885367414474483,11,11,1.0
S008_sess1_t1_il2_dev2,S008,train,0,live,1.0,2.0,2,0,0.27678459910402514,0.027441429522541336,0.043120248594289055,0.4564739381077684,0.11918362256316543,1.7696247298729593,0.4628217531183454,0.04600253615923678,0.03179032635871045,0.027441429522541336,0.032833747218195215,1.1421449512674968,0.0890694393019529,0.046106628381114345,-1.0346636616375287,11,11,1.0
S008_sess2_t1_il1_dev1,S008,train,0,live,2.0,1.0,1,1,0.25801403221433505,0.010091542014628524,0.01550142397507719,0.04882347831361616,0.17513253430201356,0.45714689563056277,0.9155842365942553,0.042441545554895495,0.03913940776122304,0.010091542014628524,0.00942980491087601,1.1089998779920676,0.041266892148189335,-0.06218224653721398,-0.27205247253539055,16,16,1.0
S008_sess2_t1_il1_dev2,S008,train,0,live,2.0,1.0,2,1,0.25535426290159247,0.012683237620482237,0.021035715402896126,0.10005387010378582,0.20049000833617328,0.8748073236641518,0.9405299944009795,0.049534684790860956,0.037852465664515875,0.012683237620482237,0.026467243675372495,1.358096208938761,0.004589142394722366,-0.03448293569272644,-0.7701311508039378,17,17,1.0
S008_sess2_t1_il2_dev1,S008,train,0,live,2.0,2.0,1,4,0.23857763200430754,0.04632390167816744,0.04843779713620308,0.5878429009274797,0.08492187705105388,1.827563557653632,1.549261732855705,0.05743070431375651,0.055043735596247964,0.04632390167816744,0.09889483131465836,1.9154043587824165,-0.1327982267032692,-0.11006508137457092,-0.5806304270932794,19,19,1.0
S008_sess2_t1_il2_dev2,S008,train,0,live,2.0,2.0,2,1,0.28107313857983063,0.049761563418828605,0.030498916237776057,0.6590121958779818,0.168844739563839,1.4403474987351252,1.1958537489482024,0.05164246105781298,0.060843943938030005,0.049761563418828605,0.1014942722846357,2.428074834851478,-0.17025694554048512,-0.07919020645743069,-0.3550420372703627,20,20,1.0
S009_sess1_t1_il1_dev1,S009,valid,0,live,1.0,1.0,1,0,0.27411047994306953,0.0342863462428166,0.010790097864728917,0.04532928245269845,0.027301451644460642,0.4072831960435604,0.31018884749078246,0.03763483069488589,0.011848663221005242,0.0342863462428166,0.05184938911034739,0.3079753164164889,-0.001238045318106738,0.035683456692926045,-0.6292230825236044,7,7,1.0
S009_sess1_t1_il1_dev2,S009,valid,0,live,1.0,1.0,2,0,0.2797087993559288,0.05597404801945186,0.009109173199499917,0.0713107690926594,0.04673779378989308,0.8803055225196947,0.40298554409218923,0.03264312898506943,0.02004287705693935,0.05597404801945186,0.05944819368979715,0.40987761008682694,0.09289047480176776,0.019338960269836038,-0.6989796758310891,9,9,1.0
S009_sess1_t1_il2_dev1,S009,valid,0,live,1.0,2.0,1,0,0.331850929603811,0.14556188661587344,0.036991546513947725,0.5339862009199213,0.09865220757397838,1.5615097367802184,0.2408028211881088,0.04852671376371388,0.03895011317593864,0.14556188661587344,0.10550218089764998,0.338378632654194,-0.2489373397647921,-0.03057993245122383,0.23034332025759804,5,5,1.0
S009_sess1_t1_il2_dev2,S009,valid,0,live,1.0,2.0,2,0,0.30319265073375223,0.06974552538539988,0.019973807844020437,0.5192858561004219,0.0701175585319169,1.171729489959798,0.7563961911436324,0.05354442543207164,0.03540954480332503,0.06974552538539988,0.09525959899656056,0.9893268432018592,-0.022789142579837957,0.05347932657953088,0.08612789254404468,10,10,1.0
S009_sess2_t1_il1_dev1,S009,valid,0,live,2.0,1.0,1,0,0.28263928218918805,0.046367706522055914,0.006247655634824348,0.06829783233081678,0.0479077253743724,0.6255648461893948,0.561610931892225,0.03783662408477902,0.019543919106191656,0.046367706522055914,0.04810827752487171,0.6461115435646492,0.0287146750162668,-0.035584015692188393,-0.1698557503526317,12,12,1.0
S009_sess2_t1_il1_dev2,S009,valid,0,live,2.0,1.0,2,0,0.2868794287369195,0.048787535430366194,0.008797779350273397,0.08432157152523576,0.026856601803508896,0.7069713831069636,0.8573971614495658,0.034351121486966285,0.015479924720247078,0.048787535430366194,0.06414568533559653,0.7740073113971212,0.09733315385241155,-0.06300168877356098,-0.6166703152283312,20,20,1.0
S009_sess2_t1_il2_dev1,S009,valid,0,live,2.0,2.0,1,0,0.3257979020666411,0.13753538899178164,0.04449482453703008,0.6462802921763834,0.13479996034251518,2.020038115949569,0.8736212745794999,0.058429020973892895,0.029308019764318197,0.13753538899178164,0.11159486095568709,1.59072000417012,-0.07991541767349446,-0.12865944901987988,-0.07021721495301982,12,12,1.0
S009_sess2_t1_il2_dev2,S009,valid,0,live,2.0,2.0,2,0,0.29361381462297387,0.0824880523883855,0.02125875742610509,0.4825988597766276,0.05329094844854145,0.8639409921409394,1.3447995355792497,0.05180440353871753,0.025203954521325234,0.0824880523883855,0.10285370937805097,1.9227514735977533,-0.0130528007862661,-0.02328355040660053,0.5150101515270895,20,20,1.0
S010_sess1_t1_il1_dev1,S010,valid,0,live,1.0,1.0,1,0,0.27206181694146414,0.003347620981649793,0.009276274844630476,0.05126723916310621,0.029728696875416655,0.26152712145417734,0.4695520606351423,0.04478972673912578,0.017013304351203334,0.003347620981649793,0.001294511426039159,0.355745959759403,0.024500210044100648,0.2876547674331582,0.34084365988662113,8,8,1.0
S010_sess1_t1_il1_dev2,S010,valid,0,live,1.0,1.0,2,0,0.2774199652174842,0.002737858808006981,0.0054042362389552685,0.05229827808602188,0.08918631181679863,0.4764923300766749,0.5838131490509143,0.03717048736321389,0.020923552316237378,0.002737858808006981,0.0013756419269168518,0.8791701942751868,0.02634001419882644,0.2844624934715737,0.13231265431713962,10,10,1.0
S010_sess1_t1_il2_dev1,S010,valid,0,live,1.0,2.0,1,0,0.2947488825050837,0.005545899521916321,0.009635386406981989,0.3589692331760935,0.04884296965607856,0.42132346103359275,0.4980584816869239,0.04391721632772567,0.025445257030706665,0.005545899521916321,0.0023725024803229384,1.268818277865246,0.08069564859394411,0.3034325830661217,0.24879581545116355,9,9,1.0
S010_sess1_t1_il2_dev2,S010,valid,0,live,1.0,2.0,2,0,0.2814332294677899,0.01963567457211557,0.006381461925941997,0.24817938239860568,0.08205579398698577,0.47120827340537147,0.6173753124938206,0.04817626277906942,0.025396677108178962,0.01963567457211557,0.043646670684773355,0.9223243297663422,0.076302659547222,0.31176820921991333,0.011214482370607681,10,10,1.0
S010_sess2_t1_il1_dev1,S010,valid,0,live,2.0,1.0,1,0,0.2784701416000659,0.004084994692309553,0.008803921214458768,0.06815679072972287,0.07493890639523597,0.44237736276517237,0.6303725180733295,0.02893374148346119,0.02597451131675428,0.004084994692309553,0.0011917995236557536,1.0374806083756178,0.0033091405216360706,0.16726212786364902,0.5389720574958198,17,17,1.0
S010_sess2_t1_il1_dev2,S010,valid,0,live,2.0,1.0,2,1,0.2691660333691202,0.0030035045842895444,0.0074467198997714805,0.04728333037968848,0.0640339288177,0.3622158359727746,1.009812825484616,0.04240737238317915,0.02558281702964875,0.0030035045842895444,0.0018911561211170896,1.056146618221116,0.04187605938476329,0.1749361577125275,0.11380706485367037,22,22,1.0
S010_sess2_t1_il2_dev1,S010,valid,0,live,2.0,2.0,1,1,0.28491050111196836,0.023529763336294068,0.009801622421202102,0.3338442630474989,0.07149705786164878,0.7665900747661515,0.6137192934943317,0.03124999389496728,0.057634896228973886,0.023529763336294068,0.07126261784103124,1.5802863501265776,0.03243868994373729,0.19151759785218894,0.7426534667597737,20,19,0.95
S010_sess2_t1_il2_dev2,S010,valid,0,live,2.0,2.0,2,0,0.294540983254501,0.034042223025350496,0.013497452083933877,0.34961140081818043,0.07219921525453424,0.7030630897001531,1.5065678781209626,0.0651288516418381,0.0326550228220095,0.034042223025350496,0.08012527412255012,1.9995612596233556,0.022502256611106324,0.21007854476472443,0.4425899375922195,21,20,0.9524
S012_sess1_t1_il1_dev1,S012,test,0,live,1.0,1.0,1,0,0.27292584373993883,0.006271878670643077,0.016216597627330746,0.03404796996801284,0.047691938711530775,0.22973635041296037,0.3110687726646972,0.03732775199529664,0.00937168193576849,0.006271878670643077,0.004365726904082891,0.42428445440729345,0.06886796045453622,0.02371990009481276,-0.2604419386044193,7,7,1.0
S012_sess1_t1_il1_dev2,S012,test,0,live,1.0,1.0,2,0,0.2890597809262874,0.020934161896029924,0.01178041400794627,0.04365624802720429,0.04800009075201042,0.37627590738344885,0.5298782581996502,0.04968813935409946,0.023776058943926943,0.020934161896029924,0.02877648582762321,0.5106357270199746,0.08728094076647731,0.054069072394114334,-0.1964457500414226,7,7,1.0
S012_sess1_t1_il2_dev1,S012,test,0,live,1.0,2.0,1,1,0.26422463871254104,0.04501880525157526,0.025136606711977993,0.678118732385838,0.07208548316246767,0.8594544542609951,0.33422694844410644,0.047364050474170256,0.06230212158100667,0.04501880525157526,0.0707281869062017,0.721838549548721,0.10363664867214542,0.10409492627173719,0.40013850176755295,7,7,1.0
S012_sess1_t1_il2_dev2,S012,test,0,live,1.0,2.0,2,3,0.25223297295800057,0.06126563172765603,0.028398872902624994,0.5217916014851346,0.27607667885646553,0.814133797300254,0.46322755320932824,0.04125442123018833,0.09047133770877222,0.06126563172765603,0.08816834992859789,1.1882981613467134,-0.017235453685629072,0.04955665909949304,-0.14118235154128442,9,9,1.0
S012_sess2_t1_il1_dev1,S012,test,0,live,2.0,1.0,1,1,0.27474712335288565,0.004719355107909903,0.011397399759853308,0.041142986075214806,0.029783099909975467,0.48652905969885973,0.5964962360975368,0.03246515701853533,0.058084676837822306,0.004719355107909903,0.0032465636617356208,0.6220005052960874,0.05820993133536181,-0.042982938180099836,-0.11746251354540709,15,15,1.0
S012_sess2_t1_il1_dev2,S012,test,0,live,2.0,1.0,2,0,0.2915854188472594,0.03806561455173047,0.008326153091265153,0.03162238588363986,0.04572312884659272,0.5070723553655575,0.7723153546195658,0.04266484624131158,0.01621801124307945,0.03806561455173047,0.0629644695398757,0.843702532834786,0.08927273865782741,0.0008170450088239767,-0.1827504026084907,14,14,1.0
S012_sess2_t1_il2_dev1,S012,test,0,live,2.0,2.0,1,2,0.27326835460692445,0.030812303985687402,0.021787582017885346,0.7367539828354244,0.10970748215558872,0.5027130441985456,0.5759262719154401,0.030536892665319084,0.09018724081955605,0.030812303985687402,0.0738015041750581,1.520435286768658,0.09682546315329489,-0.008379027201523588,-0.23404602638519784,17,17,1.0
S012_sess2_t1_il2_dev2,S012,test,0,live,2.0,2.0,2,3,0.27947653816013385,0.0750800265471512,0.020546705785450245,0.8321773284272267,0.31322352818438,1.2767957818479418,1.2965313322453926,0.05782231494633279,0.0925849369768574,0.0750800265471512,0.12189035038796402,4.233327254966889,-0.08668014083011355,-0.05491285816491807,0.7032925561550598,19,19,1.0
S013_sess1_t1_il1_dev1,S013,test,0,live,1.0,1.0,1,0,0.24765728145196456,0.0017847328116407872,0.008780994490139717,0.02742646253025115,0.02426697043349152,0.2684519016451908,0.5014612178566028,0.048090121003486704,0.007406248940465714,0.0017847328116407872,0.0008416612320595329,0.5603133726105993,0.06163695037576865,-0.11644996638802878,-0.4052596022481009,10,10,1.0
S013_sess1_t1_il1_dev2,S013,test,0,live,1.0,1.0,2,0,0.25617305818422703,0.0019803498105399986,0.01382819064578084,0.02045098791626972,0.0416991737943636,0.5268070831415196,0.6703109647365056,0.04495037252070354,0.019128590245147487,0.0019803498105399986,0.0007774115597708476,0.7465192781511829,0.06566954128444467,-0.08576526651858551,-0.2830971718260259,13,13,1.0
S013_sess1_t1_il2_dev1,S013,test,0,live,1.0,2.0,1,2,0.21364704600169093,0.05643659792415796,0.05206234824017502,0.32024039815123134,0.11061707580793737,0.6931082362875179,0.47068246602135577,0.0469818873853548,0.046524766915593666,0.05643659792415796,0.07442988783021731,0.5733123007147043,-0.061282031388345565,0.11178483149437726,-0.047121368829310964,9,9,1.0
S013_sess1_t1_il2_dev2,S013,test,0,live,1.0,2.0,2,2,0.23417911345392398,0.19633616110858612,0.04111542191836586,0.5174155613612742,0.11244632783623106,3.277990005629833,0.29254382977054716,0.03975472555154655,0.059808228120646276,0.19633616110858612,0.0857826359277895,1.4446584163930933,0.05282316253543537,0.0413265244734966,-1.9205167390782925,11,11,1.0
S013_sess2_t1_il1_dev1,S013,test,0,live,2.0,1.0,1,1,0.23765997263061445,0.0020210813271664685,0.012156575878619373,0.02054931753197492,0.03911480197940927,0.2694173864436976,0.7302233770775093,0.040199457580141894,0.039118364281149204,0.0020210813271664685,0.0009665290922160995,0.8882627905393984,0.043145800535443965,-0.1969245286729541,-0.5323133601987666,18,18,1.0
S013_sess2_t1_il1_dev2,S013,test,0,live,2.0,1.0,2,1,0.26075190642707907,0.0027852900720785902,0.013220946124176177,0.0299775323045705,0.030931270388212792,0.5218354764848074,1.0746844564812024,0.038237105187593434,0.03140516569320028,0.0027852900720785902,0.0009522124381587662,1.1101147689033064,0.060088163577787235,-0.15802016452241993,-0.4165379181691304,24,24,1.0
S013_sess2_t1_il2_dev1,S013,test,0,live,2.0,2.0,1,3,0.23495062864711538,0.0391391640651694,0.053038018932700826,0.4445960447459687,0.1010003382615303,2.7219208988599126,1.1314845448573372,0.04807570403131633,0.049445801692287995,0.0391391640651694,0.0704600822677112,1.843164629561914,-0.02610866093539685,0.00041937539467877245,-1.8477037206811946,19,19,1.0
S013_sess2_t1_il2_dev2,S013,test,0,live,2.0,2.0,2,1,0.24491992220822398,0.19851305453804335,0.040702994917232005,0.4685744009840473,0.09767898684605254,2.0586188689889946,1.6155324772567634,0.05933067410030816,0.03654070884523009,0.19851305453804335,0.1073194495297807,2.63878438113934,0.06772611936297057,-0.02780188274089892,-1.0822019103279539,23,23,1.0
S015_sess1_t1_il1_dev1,S015,train,0,live,1.0,1.0,1,0,0.252530326580814,0.001744539239166551,0.009331263409107244,0.04520368128935375,0.048536453807343796,1.741034307953646,0.4456521988406529,0.03704054735772629,0.012971510007642963,0.001744539239166551,0.0005638046635698091,0.48430037128365655,-0.09898490435189453,0.03317769870320686,-2.164066596103276,9,9,1.0
S015_sess1_t1_il1_dev2,S015,train,0,live,1.0,1.0,2,0,0.25327949970871527,0.0016290535310049098,0.00936467582365058,0.0449581622620604,0.06512254957431556,1.528884559713439,0.528768992919917,0.051062210426029556,0.016418524401047324,0.0016290535310049098,0.0009729962422911236,0.534554848199893,-0.04982627400545307,0.0037954304250758,-0.389936682659507,10,10,1.0
S015_sess1_t1_il2_dev1,S015,train,0,live,1.0,2.0,1,0,0.2686104053891537,0.12449839830825477,0.03449834186041972,0.15525746494657913,0.0848318831779942,1.3107150066104094,0.9105884209553856,0.06867878829503644,0.03036319087405941,0.12449839830825477,0.17548016950045475,1.022226735888733,-0.04786146411019029,-0.03975109856155924,-1.1941357780246082,9,9,1.0
S015_sess1_t1_il2_dev2,S015,train,0,live,1.0,2.0,2,2,0.24744311926525978,0.11390412455998661,0.0164158706285727,0.18803896225262565,0.09649322935838345,3.229214756548023,0.9607430984604206,0.08361861184310655,0.05940062751140739,0.11390412455998661,0.21052627307071228,1.297172888378029,-0.03091738625557154,-0.07414878513852591,0.04709708033224949,9,9,1.0
